leakage_type,customer_id,estimated_revenue_loss,estimated_loss,affected_customers,recommended_action,evidence,run_id,generated_at
Unpaid Active Subscription,CUST-CD56BEB2,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-64915E6C is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-70321C46,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-BF477D7D is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-555AD2ED,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-A48A9F45 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-28842F98,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-C2DC4C52 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-538127E2,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-667B7386 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-366AD063,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-0958E9DE is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-A8D5747B,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-D34FC273 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-06754D23,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-6021490B is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-4781EA8D,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-E5954D16 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-1FA7DD7C,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-1031F6CD is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-D6310C82,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-FC2E4D54 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-38E9E1D7,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-8E2B6E06 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-11AA14FE,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-A6E6B7C0 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-1F92FAAD,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-132002C2 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-3E4B9B6B,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-55EDBD7B is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-A3F851A8,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-F633B3A2 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-F74901C8,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-127071E0 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-F237688B,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-F199BF63 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-7B9EA16F,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-C9C66271 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-EF9AAB7E,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-DE546628 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-F546D9D4,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-919EEFD9 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-5CD5D6B1,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-A7194E3B is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-4477867E,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-FFCAFB94 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-06F80977,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-C0D77D1A is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-E3201234,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-B72C90ED is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-D1D1B913,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-7D9564E0 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-287B7C45,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-442CEE3A is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-30FF824B,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-29F291C3 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-80A2FEEE,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-9C9CEC72 is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-E3298F75,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-56A5AD95 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-2D54887F,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-049258F1 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-D4BE0FEC,499.0,499.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-52763C3B is Past Due — $499.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-C2D65C19,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-BF2D5123 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-C34D3634,1999.0,1999.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,"Subscription SUB-B404E1A6 is Past Due — $1,999.00/month outstanding.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-F6CF1F14,49.0,49.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-D0C2F277 is Past Due — $49.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Unpaid Active Subscription,CUST-508E5336,199.0,199.0,1,Escalate to finance for account hold review. Send formal payment demand notice.,Subscription SUB-65AF39E8 is Past Due — $199.00/month outstanding.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-77F7522D,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-77F7522D has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-AC37F2A1,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-AC37F2A1 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-02F3C2E0,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-02F3C2E0 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-BAF03B4F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-BAF03B4F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-E3B30AC7,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-E3B30AC7 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-6A88D03E,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-6A88D03E has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-159E6C52,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-159E6C52 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-02F91E61,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-02F91E61 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-124D2330,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-124D2330 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-66D289AB,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-66D289AB has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-D71066BD,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-D71066BD has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-9E6527CF,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-9E6527CF has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A4653D28,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A4653D28 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-102E6222,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-102E6222 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-B7ADC3DD,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-B7ADC3DD has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-0FAB84E3,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-0FAB84E3 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-BBC85AFD,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-BBC85AFD has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-DD5C6E30,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-DD5C6E30 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-F59C8358,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-F59C8358 has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
Active Usage Without Billing,CUST-A7274F8F,0.0,0.0,1,Audit account access. Revoke product access if subscription is Canceled/Expired and no grace period applies.,Customer CUST-A7274F8F has product usage records but no Active or Past Due subscription found.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
