intervention_id,recommendation_title,category,target_segment,affected_customers,estimated_revenue_impact,expected_action,suggested_owner,confidence_level,effort_level,priority_score,priority_band
IV-3894BCE0,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-4294C207,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-00A53569,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-200FB525,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-1712BBEB,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-F56AF29B,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-D4315845,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-E5B64DEA,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-39E6DD3D,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-86EE28ED,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-579682A1,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-470E0D31,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-FDA2096C,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-01F2BA2C,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-95AA8C1E,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-8192C8FA,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-17640422,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-6A6D0F66,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-9FB721D2,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-D932F98B,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-1DBB64B4,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-5236FF70,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-9E60E06E,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-29CD876B,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-F4BB3874,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-9560D1F7,Automated Payment Recovery — Failed Transaction,billing_recovery,Enterprise,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-6A2449DA,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-105B7E43,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-869C42F0,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-FBC4C958,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-14860380,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-ABCECCEF,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-FA40C795,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-28E33647,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-81D72AF1,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-395362FA,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-564AC517,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-ECD5A217,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-7F970C32,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-92E7BD83,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-B305F5CB,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-A8F0D0D1,Automated Payment Recovery — Failed Transaction,billing_recovery,Enterprise,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-628E625D,Automated Payment Recovery — Failed Transaction,billing_recovery,Mid-Market,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-C1CE362A,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-CD2DCF4D,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-6C32BF42,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-C07AADD0,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-90631781,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-B4DB7447,Automated Payment Recovery — Failed Transaction,billing_recovery,Startup,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-4D250B43,Automated Payment Recovery — Failed Transaction,billing_recovery,Enterprise,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
IV-326560B8,Automated Payment Recovery — Failed Transaction,billing_recovery,SMB,1,49.0,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",Billing Automation,High,Low,41.65,Low
