customer_id,segment,is_active,signup_date,country,acquisition_channel,plan,subscription_status,current_mrr,total_revenue,latest_usage_frequency,usage_trend,latest_nps,support_ticket_count,failed_payment_count,churn_risk_score,churn_risk_band,revenue_at_risk,main_driver,recommended_action,health_status,revenue_segment,usage_segment,risk_segment,nps_segment,run_id,generated_at
CUST-3C450A2C,Startup,False,2025-04-03 20:14:41,Germany,Referral,Premium,Canceled,0.0,998.0,104.3076923076923,Increasing,0.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2943BBEF,Startup,True,2025-11-24 10:05:42,USA,Direct,Pro,Active,199.0,1194.0,164.16666666666666,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4D54F1F6,Startup,True,2025-02-06 02:46:04,Germany,Direct,Premium,Active,499.0,6487.0,506.06666666666666,Stable,,0.0,2.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-42DCBD62,Mid-Market,True,2025-09-13 21:37:09,Canada,Direct,Basic,Active,49.0,294.0,371.75,Stable,,0.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1B337326,Mid-Market,True,2025-08-10 21:08:54,USA,Paid Social,Pro,Active,199.0,1592.0,15.777777777777779,Stable,,5.0,1.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3243CBC8,Startup,True,2024-10-30 08:28:23,Canada,Direct,Premium,Active,499.0,7485.0,245.0,Declining,,0.0,2.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C1F8D4B3,SMB,True,2024-11-11 12:26:14,Canada,Referral,Basic,Active,49.0,882.0,485.0,Increasing,7.0,2.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3A744262,Startup,True,2024-06-14 15:03:09,USA,Outbound Sales,Pro,Active,199.0,3980.0,332.0,Increasing,,0.0,3.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E6686E8D,Startup,True,2024-08-11 00:44:33,Australia,Referral,Enterprise,Active,1999.0,37981.0,468.6190476190476,Stable,,5.0,2.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-351CBAE8,Mid-Market,True,2025-03-13 12:59:55,UK,Outbound Sales,Premium,Active,499.0,6986.0,475.42857142857144,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-264C668B,Startup,True,2025-04-14 20:24:35,UK,Outbound Sales,Premium,Active,499.0,5988.0,157.76923076923077,Increasing,,0.0,1.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-805DE4CA,Mid-Market,True,2024-08-29 12:54:54,Canada,Organic Search,Basic,Active,49.0,931.0,50.904761904761905,Declining,9.0,1.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-423A59A6,SMB,True,2025-03-01 07:54:06,Australia,Paid Social,Enterprise,Active,1999.0,25987.0,214.71428571428572,Stable,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D43E11C3,SMB,True,2025-07-16 01:11:24,Germany,Paid Social,Basic,Active,49.0,343.0,38.9,Increasing,,2.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2F4072AC,SMB,True,2024-10-17 18:37:31,Germany,Organic Search,Pro,Active,199.0,3383.0,263.6842105263158,Increasing,10.0,4.0,1.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6F9D98C6,Startup,True,2025-01-02 21:54:37,UK,Organic Search,Pro,Active,199.0,2786.0,450.125,Stable,8.0,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3FD621DC,Startup,True,2025-01-24 06:48:24,Australia,Referral,Premium,Active,499.0,5988.0,367.375,Increasing,,2.0,4.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9E6527CF,Startup,False,2025-05-04 16:32:38,Australia,Paid Social,Enterprise,Canceled,0.0,17991.0,338.6666666666667,Stable,,4.0,2.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C7B2DE10,Startup,True,2025-01-23 11:11:44,Canada,Organic Search,Premium,Active,499.0,6986.0,128.0625,Stable,,1.0,2.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-770E60A7,SMB,False,2025-10-20 23:16:10,Canada,Paid Social,Pro,Canceled,0.0,796.0,27.571428571428573,Increasing,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-28315F9A,Mid-Market,True,2024-12-26 01:43:20,USA,Paid Social,Pro,Active,199.0,3184.0,218.58823529411765,Declining,,3.0,1.0,0.6000000000000001,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-57E4370E,Startup,True,2025-03-13 17:52:16,Germany,Organic Search,Pro,Active,199.0,2786.0,184.0,Declining,5.0,1.0,0.0,0.2,Medium,0.0,Low NPS,No action required,Watch,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0A2F47D3,Startup,False,2025-02-02 00:12:38,Australia,Organic Search,Pro,Canceled,0.0,1194.0,239.93333333333334,Declining,,5.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A5902619,SMB,False,2024-09-11 12:41:05,Canada,Referral,Basic,Canceled,0.0,588.0,379.1,Increasing,,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D71066BD,SMB,False,2025-09-13 14:13:24,Canada,Outbound Sales,Pro,Canceled,0.0,597.0,257.5,Declining,1.0,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B0740AB6,SMB,True,2024-10-19 21:01:00,Canada,Direct,Premium,Active,499.0,8483.0,228.10526315789474,Stable,10.0,2.0,2.0,0.4,High,499.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7F5019BF,Mid-Market,False,2025-11-30 17:00:51,USA,Referral,Premium,Canceled,0.0,998.0,19.333333333333332,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-762B2844,Startup,True,2026-03-24 15:59:27,Germany,Outbound Sales,Premium,Active,499.0,998.0,263.0,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6B4B9AD2,SMB,True,2025-09-02 17:10:19,Germany,Outbound Sales,Basic,Active,49.0,392.0,227.0,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C43C9206,Startup,True,2026-02-28 22:25:02,Australia,Organic Search,Pro,Active,199.0,597.0,68.66666666666667,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3B774513,Startup,False,2026-01-14 13:25:11,Australia,Outbound Sales,Basic,Canceled,0.0,196.0,24.5,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-873D3466,Startup,True,2025-04-17 01:33:02,Canada,Organic Search,Basic,Active,49.0,637.0,118.61538461538461,Declining,7.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EEDAC83A,SMB,False,2025-11-14 07:29:02,Australia,Organic Search,Pro,Canceled,0.0,796.0,32.166666666666664,Declining,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F4E7A670,SMB,True,2024-12-26 16:53:17,Canada,Direct,Basic,Active,49.0,784.0,270.52941176470586,Stable,,3.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2674C005,Startup,False,2025-04-02 03:54:30,Germany,Referral,Basic,Canceled,0.0,490.0,109.84615384615384,Declining,3.0,4.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5615160C,Startup,False,2025-05-26 20:49:03,Germany,Organic Search,Pro,Canceled,0.0,1194.0,105.25,Increasing,,3.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-883544E9,SMB,False,2026-04-02 03:50:15,Australia,Paid Social,Pro,Canceled,0.0,199.0,0.0,No Data,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5A12BF2D,Startup,True,2026-01-10 10:46:47,Germany,Paid Social,Pro,Active,199.0,796.0,294.0,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-821F3A08,Mid-Market,True,2025-04-23 03:42:43,USA,Paid Social,Basic,Active,49.0,490.0,479.2307692307692,Increasing,,4.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-13499CE3,Startup,True,2025-08-20 09:19:48,USA,Outbound Sales,Pro,Active,199.0,1791.0,441.77777777777777,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C41A21FB,Mid-Market,True,2024-09-25 17:17:09,Canada,Paid Social,Pro,Active,199.0,3980.0,27.7,Declining,,5.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9A3CBDBC,Mid-Market,True,2025-12-09 04:56:41,Canada,Paid Social,Pro,Active,199.0,995.0,48.6,Stable,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B49B3E7D,SMB,True,2025-06-08 17:13:30,Germany,Organic Search,Pro,Active,199.0,1990.0,359.27272727272725,Stable,,2.0,1.0,0.4,High,199.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AD828933,Mid-Market,True,2025-05-24 21:17:39,Canada,Organic Search,Basic,Active,49.0,490.0,236.25,Stable,,1.0,2.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D5B45DF0,Mid-Market,True,2025-11-11 09:17:14,Canada,Organic Search,Enterprise,Active,1999.0,9995.0,95.66666666666667,Declining,8.0,0.0,1.0,0.4,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F19B6F11,Enterprise,True,2025-08-06 00:43:00,Australia,Direct,Basic,Active,49.0,441.0,387.55555555555554,Stable,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-37B61A7E,SMB,False,2024-06-22 21:37:23,UK,Direct,Pro,Canceled,0.0,1990.0,325.3478260869565,Increasing,,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-985B5E8F,Startup,True,2024-11-27 08:29:10,Canada,Direct,Basic,Active,49.0,833.0,408.44444444444446,Stable,,0.0,1.0,0.4,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-802EBAAD,Enterprise,False,2024-09-07 00:06:58,Canada,Outbound Sales,Pro,Canceled,0.0,3383.0,319.45,Increasing,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0EB3CD1D,Startup,False,2025-10-19 11:19:41,Canada,Direct,Basic,Canceled,0.0,196.0,104.42857142857143,Declining,,2.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A03897DD,Startup,True,2024-05-26 15:46:42,Australia,Organic Search,Premium,Active,499.0,11477.0,244.91666666666666,Increasing,5.0,0.0,1.0,0.6000000000000001,High,499.0,Low NPS,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-02D2837C,Mid-Market,False,2024-09-25 18:07:42,Australia,Paid Social,Basic,Canceled,0.0,735.0,33.75,Stable,6.0,0.0,2.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B7E955C,Mid-Market,True,2025-07-11 03:14:13,Canada,Paid Social,Pro,Active,199.0,1791.0,397.0,Declining,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3778E762,Startup,True,2025-09-20 04:51:47,Canada,Outbound Sales,Basic,Active,49.0,392.0,331.375,Declining,0.0,5.0,0.0,0.4,High,49.0,Low NPS,No action required,At Risk,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-68885BF7,Startup,True,2025-05-03 09:54:06,Canada,Paid Social,Basic,Active,49.0,539.0,75.33333333333333,Stable,,4.0,1.0,0.6000000000000001,High,49.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F74901C8,SMB,True,2026-01-19 07:47:53,USA,Organic Search,Pro,Past Due,199.0,796.0,187.5,Declining,10.0,0.0,0.0,0.0,Low,0.0,None,Past-Due Account Escalation,Healthy,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-41C17A40,Startup,True,2026-03-02 19:49:49,Canada,Referral,Pro,Active,199.0,398.0,457.5,Stable,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE625166,Mid-Market,True,2024-08-05 10:26:30,UK,Direct,Pro,Active,199.0,3980.0,161.28571428571428,Stable,10.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F648DD0F,SMB,False,2026-03-27 07:59:39,USA,Organic Search,Enterprise,Canceled,0.0,3998.0,0.5,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-132D0CF8,Startup,True,2025-07-23 11:55:58,USA,Referral,Premium,Active,499.0,4990.0,147.9,Declining,10.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4879F0F2,SMB,False,2025-08-08 10:33:34,Canada,Paid Social,Enterprise,Canceled,0.0,9995.0,227.33333333333334,Increasing,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D520486C,Startup,False,2024-07-09 10:04:39,USA,Outbound Sales,Basic,Canceled,0.0,833.0,193.72727272727272,Declining,,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E4B81F90,SMB,True,2025-07-28 23:11:43,Germany,Outbound Sales,Premium,Active,499.0,4990.0,70.0,Stable,10.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EEF40069,Startup,True,2025-10-12 18:32:16,Canada,Paid Social,Pro,Active,199.0,1393.0,199.71428571428572,Increasing,7.0,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-88A63B41,SMB,False,2025-06-28 23:27:38,UK,Direct,Pro,Canceled,0.0,1393.0,261.72727272727275,Increasing,,5.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-899A273B,SMB,True,2024-07-01 16:19:16,Germany,Direct,Enterprise,Active,1999.0,41979.0,80.4090909090909,Increasing,8.0,0.0,1.0,0.4,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0C19E931,SMB,True,2025-05-17 22:56:41,Canada,Referral,Pro,Active,199.0,2388.0,175.25,Declining,7.0,4.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-58632B6B,SMB,True,2026-03-15 05:39:56,Germany,Organic Search,Premium,Active,499.0,998.0,466.0,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3F27FA0B,Startup,False,2025-10-11 02:15:26,Germany,Paid Social,Premium,Canceled,0.0,998.0,86.28571428571429,Declining,,5.0,1.0,0.0,Low,0.0,None,Automated Payment Recovery — Failed Transaction,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0BE8F5E3,Mid-Market,True,2024-08-09 07:23:12,USA,Organic Search,Basic,Active,49.0,980.0,392.3333333333333,Declining,9.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Promoter,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AEC391EA,Mid-Market,True,2026-04-01 18:07:21,UK,Referral,Pro,Active,199.0,199.0,175.0,Increasing,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BBA071F1,Mid-Market,True,2026-03-31 23:34:54,Canada,Organic Search,Pro,Active,199.0,398.0,299.0,Declining,,0.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-01BC75ED,Mid-Market,True,2024-09-01 15:48:34,Australia,Direct,Enterprise,Active,1999.0,35982.0,106.3,Increasing,,3.0,1.0,0.6000000000000001,High,1999.0,Failed Payments,Automated Payment Recovery — Failed Transaction,At Risk,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C2278C65,Startup,True,2025-12-06 15:29:26,USA,Referral,Premium,Active,499.0,2495.0,369.8,Increasing,,3.0,0.0,0.2,Medium,0.0,High Support Burden,No action required,Watch,Enterprise Value,No Usage,Low Risk,No NPS,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-39BBF790,SMB,False,2025-02-21 21:41:01,USA,Outbound Sales,Basic,Canceled,0.0,245.0,265.6,Increasing,8.0,3.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Passive,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F9ED0243,Startup,False,2025-07-08 09:18:31,Australia,Paid Social,Basic,Canceled,0.0,245.0,288.3,Declining,5.0,1.0,0.0,0.0,Low,0.0,None,No action required,Healthy,Mid Value,No Usage,Low Risk,Detractor,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
